state	Year	tax_state	cost_per_pack	tax_percent	tax_revenue	tax_dollar	sales_per_capita	cpi_2012	index
Virginia	1985	0.025	0.913	20.3	19149000	0.185	134.6	229.59391666666667	107.56666666666666
Virginia	1986	0.025	0.946	19.6	19370000	0.185	135.8	229.59391666666667	109.60833333333333
Virginia	1987	0.025	1.021	18.1	19232000	0.185	133	229.59391666666667	113.625
Virginia	1988	0.025	1.094	16.9	19242000	0.185	129.5	229.59391666666667	118.25833333333333
Virginia	1989	0.025	1.286	14.3	18516000	0.185	122.5	229.59391666666667	123.96666666666667
Virginia	1990	0.025	1.365	13.6	17979000	0.185	118.9	229.59391666666667	130.65833333333333
Virginia	1991	0.025	1.579	14.2	17085000	0.225	109.1	229.59391666666667	136.19166666666666
Virginia	1992	0.025	1.657	13.6	16947000	0.225	108.2	229.59391666666667	140.31666666666666
Virginia	1993	0.025	1.565	16.9	16504000	0.265	105.4	229.59391666666667	144.45833333333334
Virginia	1994	0.025	1.575	16.8	16707000	0.265	106.2	229.59391666666667	148.225
Virginia	1995	0.025	1.596	16.6	17392000	0.265	106.7	229.59391666666667	152.38333333333333
Virginia	1996	0.025	1.596	16.6	17432000	0.265	104.6	229.59391666666667	156.85
Virginia	1997	0.025	1.622	16.3	18031000	0.265	108	229.59391666666667	160.51666666666665
Virginia	1998	0.025	1.837	14.4	17616000	0.265	105.6	229.59391666666667	163.00833333333333
Virginia	1999	0.025	2.528	10.5	17195000	0.265	102.1	229.59391666666667	166.575
Virginia	2000	0.025	2.754	13.3	16918000	0.365	96.7	229.59391666666667	172.2
Virginia	2001	0.025	2.945	12.4	16680000	0.365	94.1	229.59391666666667	177.06666666666666
Virginia	2002	0.025	3.076	13.5	16554000	0.415	92.1	229.59391666666667	179.875
Virginia	2003	0.025	3.218	12.9	17157000	0.415	95.5	229.59391666666667	183.95833333333334
Virginia	2004	0.025	3.282	18	18655000	0.59	97.4	229.59391666666667	188.88333333333333
Virginia	2005	0.3	3.529	19.6	114212300	0.69	82.5	229.59391666666667	195.29166666666666
Virginia	2006	0.3	3.504	19.7	179923515	0.69	78.9	229.59391666666667	201.59166666666667
Virginia	2007	0.3	3.598	19.2	174548100	0.69	76.1	229.59391666666667	207.34241666666668
Virginia	2008	0.3	3.657	18.9	170273300	0.69	73.6	229.59391666666667	215.3025
Virginia	2009	0.3	4.514	29	170247840	1.31	73.4	229.59391666666667	214.537
Virginia	2010	0.3	4.616	28.4	162996600	1.31	68.9	229.59391666666667	218.0555
Virginia	2011	0.3	4.658	28.1	160997100	1.31	67.1	229.59391666666667	224.93916666666667
Virginia	2012	0.3	4.68	28	175753500	1.31	72.4	229.59391666666667	229.59391666666667
Virginia	2013	0.3	4.939	26.5	171078000	1.31	69.4	229.59391666666667	232.95708333333334
Virginia	2014	0.3	4.911	26.7	166131900	1.31	67	229.59391666666667	236.73616666666666
Virginia	2015	0.3	5.034	26	165112900	1.31	66.1	229.59391666666667	237.017
Virginia	2016	0.3	5.102	25.7	159945000	1.31	63.6	229.59391666666667	240.00716666666668
Virginia	2017	0.3	5.221	25.1	153421427	1.31	60.8	229.59391666666667	245.11958333333334
Virginia	2018	0.3	5.438	24.1	141561600	1.31	55.7	229.59391666666667	251.10683333333333
Virginia	2019	0.3	5.732	22.9	131839584	1.31	51.6	229.59391666666667	255.65741666666668
Washington	1970	0.11	0.403	47.1	36210467	0.19	96.7	229.59391666666667	38.825
Washington	1971	0.16	0.461	52.1	37667627	0.24	97	229.59391666666667	40.49166666666667
Washington	1972	0.16	0.459	52.3	48833040	0.24	88.5	229.59391666666667	41.81666666666666
Washington	1973	0.16	0.469	51.2	50113233	0.24	91	229.59391666666667	44.4
Washington	1974	0.16	0.49	49	54106070	0.24	98.6	229.59391666666667	49.30833333333334
Washington	1975	0.16	0.53	45.3	55315200	0.24	99.5	229.59391666666667	53.81666666666667
Washington	1976	0.16	0.537	44.7	56868365	0.24	100.3	229.59391666666667	56.90833333333333
Washington	1977	0.16	0.586	41	57489163	0.24	99.3	229.59391666666667	60.608333333333334
Washington	1978	0.16	0.616	39	59298458	0.24	101.3	229.59391666666667	65.23333333333333
Washington	1979	0.16	0.638	37.6	61252398	0.24	101.4	229.59391666666667	72.575
Washington	1980	0.16	0.666	36	63679946	0.24	101.4	229.59391666666667	82.40833333333333
Washington	1981	0.16	0.803	34.9	74445441	0.28	112.7	229.59391666666667	90.925
Washington	1982	0.208	0.931	38.3	90552150	0.31	106.6	229.59391666666667	96.5
Washington	1983	0.23	1.059	36.8	99088106	0.39	102.4	229.59391666666667	99.6
Washington	1984	0.23	1.144	84.1	95849952	0.39	96.2	229.59391666666667	103.88333333333333
Washington	1985	0.23	1.257	31	97277410	0.39	96.5	229.59391666666667	107.56666666666666
Washington	1986	0.31	1.342	35	103773418	0.47	94.2	229.59391666666667	109.60833333333333
Washington	1987	0.31	1.414	33.8	125013254	0.47	91.3	229.59391666666667	113.625
Washington	1988	0.31	1.506	31.2	124501713	0.47	88.2	229.59391666666667	118.25833333333333
Washington	1989	0.34	1.675	29.9	124800921	0.5	86.1	229.59391666666667	123.96666666666667
Washington	1990	0.34	1.774	28.2	131525085	0.5	83.4	229.59391666666667	130.65833333333333
Washington	1991	0.34	1.992	27.1	132644369	0.54	78.7	229.59391666666667	136.19166666666666
Washington	1992	0.34	2.023	26.7	136586160	0.54	81.1	229.59391666666667	140.31666666666666
Washington	1993	0.34	2.198	35.5	133869288	0.78	79.4	229.59391666666667	144.45833333333334
Washington	1994	0.34	2.258	35.7	196442982	0.805	72.6	229.59391666666667	148.225
Washington	1995	0.565	2.468	42.7	201140000	1.055	67.4	229.59391666666667	152.38333333333333
Washington	1996	0.565	2.651	40.2	257244781	1.065	58.1	229.59391666666667	156.85
Washington	1997	0.815	2.726	39.1	257054985	1.065	55.6	229.59391666666667	160.51666666666665
Washington	1998	0.825	2.867	37.1	259084364	1.065	56.4	229.59391666666667	163.00833333333333
Washington	1999	0.825	3.598	29.6	253428006	1.065	55.1	229.59391666666667	166.575
Washington	2000	0.825	3.816	30.5	254769877	1.165	52.8	229.59391666666667	172.2
Washington	2001	0.825	3.953	29.5	237887088	1.165	50.2	229.59391666666667	177.06666666666666
Washington	2002	1.425	4.773	38	307700759	1.815	45	229.59391666666667	179.875
Washington	2003	1.425	4.661	38.9	337777964	1.815	40.1	229.59391666666667	183.95833333333334
Washington	2004	1.425	4.728	38.4	327543000	1.815	37.7	229.59391666666667	188.88333333333333
Washington	2005	1.425	5.284	45.7	329823662	2.415	37.2	229.59391666666667	195.29166666666666
Washington	2006	2.025	5.404	44.7	425194827	2.415	33.7	229.59391666666667	201.59166666666667
Washington	2007	2.025	5.512	43.8	418813578	2.415	32.4	229.59391666666667	207.34241666666668
Washington	2008	2.025	5.685	42.5	421138453	2.415	31.9	229.59391666666667	215.3025
Washington	2009	2.025	6.568	46.2	400186980	3.035	30.1	229.59391666666667	214.537
Washington	2010	3.025	7.613	53	389057619	4.035	25.6	229.59391666666667	218.0555
Washington	2011	3.025	7.636	52.8	433534241	4.035	21.7	229.59391666666667	224.93916666666667
Washington	2012	3.025	7.693	52.5	425647356	4.035	20.3	229.59391666666667	229.59391666666667
Washington	2013	3.025	7.745	52.1	407722946	4.035	19.5	229.59391666666667	232.95708333333334
Washington	2014	3.025	7.815	51.6	393063237	4.035	18.6	229.59391666666667	236.73616666666666
Washington	2015	3.025	7.852	51.4	402360090	4.035	18.8	229.59391666666667	237.017
Washington	2016	3.025	7.986	50.5	390718680	4.035	18	229.59391666666667	240.00716666666668
Washington	2017	3.025	8.179	49.3	375686850	4.035	17	229.59391666666667	245.11958333333334
Washington	2018	3.025	8.316	48.5	357444614	4.035	16.1	229.59391666666667	251.10683333333333
Washington	2019	3.025	8.569	47.1	345688015	4.035	15	229.59391666666667	255.65741666666668
West Virginia	1970	0.07	0.416	48.1	14580000	0.2	114.5	229.59391666666667	38.825
West Virginia	1971	0.12	0.413	48.4	23472000	0.2	111.5	229.59391666666667	40.49166666666667
West Virginia	1972	0.12	0.399	50.1	24717000	0.2	117.5	229.59391666666667	41.81666666666666
West Virginia	1973	0.12	0.42	47.6	24924000	0.2	116.6	229.59391666666667	44.4
West Virginia	1974	0.12	0.452	44.3	25830000	0.2	119.9	229.59391666666667	49.30833333333334
West Virginia	1975	0.12	0.484	41.3	26495000	0.2	123.2	229.59391666666667	53.81666666666667
West Virginia	1976	0.12	0.489	40.9	28102000	0.2	129.7	229.59391666666667	56.90833333333333
West Virginia	1977	0.12	0.539	37.1	29284000	0.2	133.9	229.59391666666667	60.608333333333334
West Virginia	1978	0.17	0.624	40.1	30369000	0.25	131.6	229.59391666666667	65.23333333333333
West Virginia	1979	0.17	0.643	38.9	38961000	0.25	122.1	229.59391666666667	72.575
West Virginia	1980	0.17	0.662	37.8	39103000	0.25	122.3	229.59391666666667	82.40833333333333
West Virginia	1981	0.17	0.751	33.3	39947000	0.25	120.5	229.59391666666667	90.925
West Virginia	1982	0.17	0.882	28.3	39766000	0.25	119.8	229.59391666666667	96.5
West Virginia	1983	0.17	0.972	34	38299000	0.33	115.7	229.59391666666667	99.6
West Virginia	1984	0.17	1.032	32	37546000	0.33	111.9	229.59391666666667	103.88333333333333
West Virginia	1985	0.17	1.041	31.7	36584000	0.33	109.1	229.59391666666667	107.56666666666666
West Virginia	1986	0.17	1.128	29.3	36898000	0.33	112.1	229.59391666666667	109.60833333333333
West Virginia	1987	0.17	1.222	27	35963000	0.33	107.5	229.59391666666667	113.625
West Virginia	1988	0.17	1.312	25.2	35897000	0.33	109.1	229.59391666666667	118.25833333333333
West Virginia	1989	0.17	1.429	23	33936000	0.33	104	229.59391666666667	123.96666666666667
West Virginia	1990	0.17	1.441	22.9	33910000	0.33	104.1	229.59391666666667	130.65833333333333
West Virginia	1991	0.17	1.582	23.4	33678000	0.37	100.1	229.59391666666667	136.19166666666666
West Virginia	1992	0.17	1.662	22.3	29666000	0.37	98	229.59391666666667	140.31666666666666
West Virginia	1993	0.17	1.501	27.3	34588000	0.41	111	229.59391666666667	144.45833333333334
West Virginia	1994	0.17	1.568	26.1	31604000	0.41	104.2	229.59391666666667	148.225
West Virginia	1995	0.17	1.573	26.1	35763000	0.41	115.8	229.59391666666667	152.38333333333333
West Virginia	1996	0.17	1.609	25.5	35120000	0.41	112.7	229.59391666666667	156.85
West Virginia	1997	0.17	1.711	24	35549000	0.41	114.5	229.59391666666667	160.51666666666665
West Virginia	1998	0.17	1.924	21.3	35562000	0.41	114.6	229.59391666666667	163.00833333333333
West Virginia	1999	0.17	2.537	16.2	34713000	0.41	112.4	229.59391666666667	166.575
West Virginia	2000	0.17	2.758	18.5	33766000	0.51	107.9	229.59391666666667	172.2
West Virginia	2001	0.17	2.942	17.3	33480000	0.51	109.4	229.59391666666667	177.06666666666666
West Virginia	2002	0.17	3.046	18.4	33921851	0.56	110.7	229.59391666666667	179.875
West Virginia	2003	0.55	3.463	27.1	44987757	0.94	122.2	229.59391666666667	183.95833333333334
West Virginia	2004	0.55	3.364	27.9	100828843	0.94	104	229.59391666666667	188.88333333333333
West Virginia	2005	0.55	3.394	27.7	102121525	0.94	102.4	229.59391666666667	195.29166666666666
West Virginia	2006	0.55	3.478	27	112116409	0.94	112.2	229.59391666666667	201.59166666666667
West Virginia	2007	0.55	3.567	26.4	110537416	0.94	110.5	229.59391666666667	207.34241666666668
West Virginia	2008	0.55	3.704	25.4	112409000	0.94	112.8	229.59391666666667	215.3025
West Virginia	2009	0.55	4.515	34.6	115566000	1.56	115.8	229.59391666666667	214.537
West Virginia	2010	0.55	4.588	34	113101478	1.56	113	229.59391666666667	218.0555
West Virginia	2011	0.55	4.63	33.7	109958145	1.56	107.9	229.59391666666667	224.93916666666667
West Virginia	2012	0.55	4.752	32.8	107151660	1.56	105	229.59391666666667	229.59391666666667
West Virginia	2013	0.55	4.83	32.3	105256965	1.56	103.1	229.59391666666667	232.95708333333334
West Virginia	2014	0.55	4.868	32	99334703	1.56	97.4	229.59391666666667	236.73616666666666
West Virginia	2015	0.55	4.9	31.8	98984095	1.56	97.3	229.59391666666667	237.017
West Virginia	2016	0.55	5.668	39	96872325	2.21	95.5	229.59391666666667	240.00716666666668
West Virginia	2017	1.2	5.88	37.6	180702900	2.21	82.2	229.59391666666667	245.11958333333334
West Virginia	2018	1.2	6.035	36.6	165050460	2.21	75.7	229.59391666666667	251.10683333333333
West Virginia	2019	1.2	6.237	35.4	162543400	2.21	75	229.59391666666667	255.65741666666668
Wisconsin	1970	0.14	0.402	54.7	59274000	0.22	106.4	229.59391666666667	38.825
Wisconsin	1971	0.14	0.403	54.6	65437000	0.22	105.4	229.59391666666667	40.49166666666667
Wisconsin	1972	0.16	0.426	56.3	73981000	0.24	108.8	229.59391666666667	41.81666666666666
Wisconsin	1973	0.16	0.439	54.7	79207000	0.24	109.5	229.59391666666667	44.4
Wisconsin	1974	0.16	0.466	51.5	81904000	0.24	111.8	229.59391666666667	49.30833333333334
Wisconsin	1975	0.16	0.513	46.8	82735000	0.24	113.5	229.59391666666667	53.81666666666667
Wisconsin	1976	0.16	0.521	46.1	85040000	0.24	115.4	229.59391666666667	56.90833333333333
Wisconsin	1977	0.16	0.571	42	86415000	0.24	117.2	229.59391666666667	60.608333333333334
Wisconsin	1978	0.16	0.587	40.9	86984000	0.24	116.7	229.59391666666667	65.23333333333333
Wisconsin	1979	0.16	0.612	39.2	87984000	0.24	117.1	229.59391666666667	72.575
Wisconsin	1980	0.16	0.649	37	89273000	0.24	117.6	229.59391666666667	82.40833333333333
Wisconsin	1981	0.16	0.75	37.3	90783000	0.28	119.9	229.59391666666667	90.925
Wisconsin	1982	0.25	0.92	35.9	110331468	0.33	115.6	229.59391666666667	96.5
Wisconsin	1983	0.25	1.008	40.7	127739461	0.41	106.3	229.59391666666667	99.6
Wisconsin	1984	0.25	1.068	38.4	126570755	0.41	105.6	229.59391666666667	103.88333333333333
Wisconsin	1985	0.25	1.108	37	128653014	0.41	107	229.59391666666667	107.56666666666666
Wisconsin	1986	0.25	1.163	35.3	126913372	0.41	105.4	229.59391666666667	109.60833333333333
Wisconsin	1987	0.25	1.286	35.7	128916821	0.46	106	229.59391666666667	113.625
Wisconsin	1988	0.3	1.383	33.3	147667224	0.46	102.6	229.59391666666667	118.25833333333333
Wisconsin	1989	0.3	1.511	30.4	146000027	0.46	100.3	229.59391666666667	123.96666666666667
Wisconsin	1990	0.3	1.586	29	140767838	0.46	94.1	229.59391666666667	130.65833333333333
Wisconsin	1991	0.3	1.765	28.3	140746376	0.5	95.5	229.59391666666667	136.19166666666666
Wisconsin	1992	0.3	1.955	29.7	149382335	0.58	96.2	229.59391666666667	140.31666666666666
Wisconsin	1993	0.38	1.786	34.7	170281849	0.62	91.2	229.59391666666667	144.45833333333334
Wisconsin	1994	0.38	1.88	33	161345335	0.62	91.8	229.59391666666667	148.225
Wisconsin	1995	0.38	2.005	33.9	180497908	0.68	93.5	229.59391666666667	152.38333333333333
Wisconsin	1996	0.38	2.007	33.9	202005224	0.68	92.1	229.59391666666667	156.85
Wisconsin	1997	0.44	2.108	39.4	208741720	0.83	91.9	229.59391666666667	160.51666666666665
Wisconsin	1998	0.44	2.435	34.1	251988613	0.83	88.7	229.59391666666667	163.00833333333333
Wisconsin	1999	0.59	3.128	26.5	261608153	0.83	84.4	229.59391666666667	166.575
Wisconsin	2000	0.59	3.304	28.1	251615848	0.93	80.1	229.59391666666667	172.2
Wisconsin	2001	0.59	3.846	28.9	247471780	1.11	78.2	229.59391666666667	177.06666666666666
Wisconsin	2002	0.77	3.951	29.4	293464555	1.16	75.3	229.59391666666667	179.875
Wisconsin	2003	0.77	3.813	30.4	298473027	1.16	71	229.59391666666667	183.95833333333334
Wisconsin	2004	0.77	3.761	30.8	296060429	1.16	69.9	229.59391666666667	188.88333333333333
Wisconsin	2005	0.77	3.783	30.7	299086407	1.16	70.1	229.59391666666667	195.29166666666666
Wisconsin	2006	0.77	3.868	30	306392438	1.16	71.3	229.59391666666667	201.59166666666667
Wisconsin	2007	0.77	4.093	28.3	300944734	1.16	69.7	229.59391666666667	207.34241666666668
Wisconsin	2008	1.77	5.027	43	460367717	2.16	66.7	229.59391666666667	215.3025
Wisconsin	2009	1.77	6.921	51	555223007	3.53	55.3	229.59391666666667	214.537
Wisconsin	2010	2.52	7.021	50.3	648822851	3.53	48.2	229.59391666666667	218.0555
Wisconsin	2011	2.52	7.125	49.5	609094792	3.53	42.5	229.59391666666667	224.93916666666667
Wisconsin	2012	2.52	7.24	48.8	591894863	3.53	41.2	229.59391666666667	229.59391666666667
Wisconsin	2013	2.52	7.421	47.6	573163403	3.53	39.8	229.59391666666667	232.95708333333334
Wisconsin	2014	2.52	7.53	46.9	576773290	3.53	39.9	229.59391666666667	236.73616666666666
Wisconsin	2015	2.52	7.447	47.4	573562112	3.53	39.5	229.59391666666667	237.017
Wisconsin	2016	2.52	7.51	47	577453681	3.53	39.7	229.59391666666667	240.00716666666668
Wisconsin	2017	2.52	7.544	46.8	568176307	3.53	39	229.59391666666667	245.11958333333334
Wisconsin	2018	2.52	7.645	46.2	543000892	3.53	37.2	229.59391666666667	251.10683333333333
Wisconsin	2019	2.52	7.93	44.5	518420169	3.53	35.4	229.59391666666667	255.65741666666668
Wyoming	1970	0.06	0.344	46.5	3381000	0.16	132.2	229.59391666666667	38.825
Wyoming	1971	0.08	0.344	46.5	3517000	0.16	131.7	229.59391666666667	40.49166666666667
Wyoming	1972	0.08	0.344	46.5	3806000	0.16	140	229.59391666666667	41.81666666666666
Wyoming	1973	0.08	0.358	44.7	3894000	0.16	141.2	229.59391666666667	44.4
Wyoming	1974	0.08	0.386	41.5	4117000	0.16	145.8	229.59391666666667	49.30833333333334
Wyoming	1975	0.08	0.426	37.6	4614000	0.16	160.7	229.59391666666667	53.81666666666667
Wyoming	1976	0.08	0.434	36.9	4834000	0.16	161.5	229.59391666666667	56.90833333333333
Wyoming	1977	0.08	0.498	32.1	5003000	0.16	160.4	229.59391666666667	60.608333333333334
Wyoming	1978	0.08	0.517	30.9	5205000	0.16	160.3	229.59391666666667	65.23333333333333
Wyoming	1979	0.08	0.553	28.9	5720000	0.16	168.6	229.59391666666667	72.575
Wyoming	1980	0.08	0.559	28.6	5691000	0.16	158.1	229.59391666666667	82.40833333333333
Wyoming	1981	0.08	0.643	24.9	6146000	0.16	163.1	229.59391666666667	90.925
Wyoming	1982	0.08	0.71	22.5	6208000	0.16	157.7	229.59391666666667	96.5
Wyoming	1983	0.08	0.817	29.4	5671000	0.24	141.2	229.59391666666667	99.6
Wyoming	1984	0.08	0.874	27.5	5336000	0.24	128.9	229.59391666666667	103.88333333333333
Wyoming	1985	0.08	0.978	24.5	5178000	0.24	125.7	229.59391666666667	107.56666666666666
Wyoming	1986	0.08	1.027	23.4	5071000	0.24	124.8	229.59391666666667	109.60833333333333
Wyoming	1987	0.08	1.129	21.2	4562000	0.24	110.4	229.59391666666667	113.625
Wyoming	1988	0.08	1.186	20.2	4577000	0.24	114.3	229.59391666666667	118.25833333333333
Wyoming	1989	0.08	1.295	21.6	4373000	0.28	111.4	229.59391666666667	123.96666666666667
Wyoming	1990	0.08	1.27	22	5701000	0.28	96.9	229.59391666666667	130.65833333333333
Wyoming	1991	0.12	1.551	20.6	5878000	0.32	109.1	229.59391666666667	136.19166666666666
Wyoming	1992	0.12	1.669	19.2	5971000	0.32	110.8	229.59391666666667	140.31666666666666
Wyoming	1993	0.12	1.474	24.4	5842000	0.36	108.4	229.59391666666667	144.45833333333334
Wyoming	1994	0.12	1.53	23.5	6033000	0.36	111.2	229.59391666666667	148.225
Wyoming	1995	0.12	1.625	22.2	6445000	0.36	115	229.59391666666667	152.38333333333333
Wyoming	1996	0.12	1.641	21.9	6344000	0.36	110.3	229.59391666666667	156.85
Wyoming	1997	0.12	1.688	21.3	6331000	0.36	108.8	229.59391666666667	160.51666666666665
Wyoming	1998	0.12	1.896	19	6116000	0.36	102.9	229.59391666666667	163.00833333333333
Wyoming	1999	0.12	2.671	13.5	6037000	0.36	104.8	229.59391666666667	166.575
Wyoming	2000	0.12	2.912	15.8	5704464	0.46	90.5	229.59391666666667	172.2
Wyoming	2001	0.12	3.103	14.8	5507400	0.46	92.9	229.59391666666667	177.06666666666666
Wyoming	2002	0.12	3.139	16.2	5369365	0.51	93.2	229.59391666666667	179.875
Wyoming	2003	0.12	3.556	27.8	6850800	0.99	115.5	229.59391666666667	183.95833333333334
Wyoming	2004	0.6	3.621	27.3	15680411	0.99	47.5	229.59391666666667	188.88333333333333
Wyoming	2005	0.6	3.65	27.1	23170752	0.99	76.4	229.59391666666667	195.29166666666666
Wyoming	2006	0.6	3.724	26.6	24084000	0.99	78.8	229.59391666666667	201.59166666666667
Wyoming	2007	0.6	3.74	26.5	25632000	0.99	83	229.59391666666667	207.34241666666668
Wyoming	2008	0.6	3.876	25.5	24786000	0.99	79	229.59391666666667	215.3025
Wyoming	2009	0.6	4.681	34.4	24459794	1.61	76.7	229.59391666666667	214.537
Wyoming	2010	0.6	4.885	33	21445910	1.61	65.7	229.59391666666667	218.0555
Wyoming	2011	0.6	4.857	33.1	23884954	1.61	70.5	229.59391666666667	224.93916666666667
Wyoming	2012	0.6	4.896	32.9	20917040	1.61	61.5	229.59391666666667	229.59391666666667
Wyoming	2013	0.6	5.018	32.1	21036314	1.61	60.8	229.59391666666667	232.95708333333334
Wyoming	2014	0.6	5.1	31.6	19739879	1.61	56.4	229.59391666666667	236.73616666666666
Wyoming	2015	0.6	5.168	31.2	20549408	1.61	58.6	229.59391666666667	237.017
Wyoming	2016	0.6	5.264	30.6	19196922	1.61	54.6	229.59391666666667	240.00716666666668
Wyoming	2017	0.6	5.327	30.2	18353556	1.61	52.4	229.59391666666667	245.11958333333334
Wyoming	2018	0.6	5.456	29.5	17523389	1.61	50.4	229.59391666666667	251.10683333333333
Wyoming	2019	0.6	5.679	28.3	17125915	1.61	49.4	229.59391666666667	255.65741666666668
